identifier	prefLabel	altLabel	description	historyNote
homoit0001799	Biracial trans Personen	Bi-racial trans Personen	Trans Personen, die zu zwei oder mehreren Volksgruppen gehören. Hinweis: Der englische Begriff «Race» ist nicht mit dem deutschen Begriff «Rasse» gleichzusetzen, da sie in zwei unterschiedlichen Diskursen stehen. Oft wird deshalb im Deutschen ebenfalls Race verwendet.	
homoit0001824	Biromantische Personen		Personen, die häufig und beständig romantische Anziehung oder romantisches Verlangen für Menschen verschiedener biologischer oder sozialer Geschlechter empfinden.	
homoit0001792	Biromantik		Eine romantische Orientierung, die sich dadurch auszeichnet, dass häufig und beständig eine romantische Anziehung oder ein romantisches Verlangen zu mehr als einem biologischen oder sozialen Geschlecht besteht.	
homoit0000118	Änderung der Geburtsurkunde		Formale Änderung der Geburtsurkunde, typischerweise um eine Anpassung des gesetzlichen Namens oder des Geschlechts bzw. der Geschlechtsmerkmale widerzuspiegeln.	
homoit0000119	Geburtsurkunde		Rechtliche Dokumente, die ausgestellt werden, um die Geburt einer Person zu dokumentieren. Sie enthalten in der Regel identifizierende Informationen wie den Namen der Person, das ihr zugewiesene Geschlecht, Datum und Ort der Geburt und die Elternschaft.	
homoit0000121	Leibliche Eltern		Biologische oder genetische Eltern eines Kindes oder von Kindern, die zur Adoption freigegeben wurden.	
homoit0003266	Bisexuelle Akademiker:innen	Bisexuelle Hochschullehrer:innen||Bisexuelle Professor:innen||Bisexuelle Forscher:innen	Bisexuelle Forscher:innen und/oder Pädagog:innen, die in der Hochschulbildung tätig sind.	
homoit0000122	Bisexueller Aktivismus	Bisexuellen-Aktivismus||Bisexuelles Engagement||Bisexuellen-Engagement	Direktes Handeln und Organisieren, um politische oder gesellchaftliche Veränderungen und die Akzeptanz von Bisexualität zu erreichen.	
homoit0000128	Bisexuelle Archive	Bisexuellen-Archiv	Sammlungen von Aufzeichnungen und Materialien, die sich auf bisexuelle Menschen oder bisexuelle Gemeinschaften beziehen; kann eine Vielzahl von Organisationen und Institutionen umfassen, von Community- bis zu Staatsarchiven.	
homoit0002600	Bisexuelle Kunst	Bisexuellen-Kunst	Bezeichnung für verschiedene Formen des kreativen Schaffens, einschließlich visueller, materieller und darstellender Kunst, von bisexuellen Künstlern oder über bisexuelle Themen und Gemeinschaften.	
homoit0000129	Bisexuelle Künstler:innen		Bisexuelle Personen, die eine von vielen kreativen Künsten ausüben.	
homoit0000132	Bisexuelle Atheist:innen		Bisexuelle Menschen, die atheistisch sind.	
homoit0001932	Bisexuelle Sportler:innen	Bisexuelle Athlet:innen	Profi- oder Amateur-/Freizeitsportler:innen, die bisexuell sind.	
homoit0001726	Bisexuelle Autor:innen		Bisexuelle Verfasser:innen von schriftlichen Werken.	
homoit0002670	Bisexuelle autistische Personen	Autistische bisexuelle Personen	Bisexuelle Personen, die autistisch sind.	
homoit0001732	Bisexuelle Autobiografien	Bisexuelle Memoiren	Berichte über das Leben bisexueller Personen, die von diesen Personen geschrieben wurden. Für schriftliche Berichte über das Leben bisexueller Personen, die nicht von der betreffenden Person verfasst wurden, wird „Bisexuelle Biographien“ verwendet	
homoit0000133	Bisexuelle Bars		Lokale bzw. Trinklokale oder Gaststätten, die sich in erster Linie an bisexuelle Menschen wenden.	
homoit0000134	Bisexuelle Strände		Strände, die für bisexuelle Menschen reserviert sind, oder Strände, die bekanntermaßen von bisexuellen Menschen besucht werden.	
homoit0001617	Bisexuelle Biografien		Schriftliche Berichte über das Leben von bisexuellen Personen. Für schriftliche Berichte über das Leben bisexueller Menschen, die von den Betreffenden selbst verfasst wurden, ist der Begriff „Bisexuelle Autobiografien“ zu verwenden.	
homoit0001874	Bisexuelle blinde Personen	Blinde bisexuelle Personen	Bisexuelle Personen mit erheblichem oder vollständigem Sehverlust.	
homoit0000136	Bisexuelle Buchhandlungen		Buchhandlungen, die Materialien verkaufen, die für bisexuelle Personen bestimmt sind oder sich mit Themen befassen, die mit bisexuellen Erfahrungen zusammenhängen.	
homoit0000137	Bisexuelle Jungen	Bisexuelle Jungs	Jungen (in der Regel unter 18 Jahre), die bisexuell sind.	
homoit0000138	Bisexuelle Buddhist:innen		Bisexuelle Personen, die buddhistisch sind.	
homoit0000139	Bisexuelle Charaktere		Charaktere in künstlerischen Werken, die bisexuell sind.	
homoit0001774	Bisexuelle Chefköch:innen		Bisexuelle Personen, die ausgebildete, professionelle Köch:innen sind und in der Regel eine Führungsrolle in ihrer Küche innehaben.	
homoit0000140	Bisexuelle Kinder		Bisexuelle Personen, die die Volljährigkeit noch nicht erreicht haben.	
homoit0003491	Bisexuelle Kinderliteratur		Literarische Werke, die für ein Publikum von Leser:innen bis zu 12 Jahren geschrieben wurden, auch bekannt als Kinderliteratur oder Jugendliteratur. Verwendung in Bezug auf Kinder-/Jugendliteratur, die sich auf bisexuelle Figuren oder Themen konzentriert.	
homoit0000141	Bisexuelle Christ:innen		Bisexuelle Personen, die christlich sind.	
homoit0000142	Bisexuelle Geistliche	Bisexueller Klerus||Bisexuelle Kleriker:innen||Bisexuelle Pfarrer:innen	Bisexuelle Personen, die für religiöse Aufgaben ordiniert sind, insbesondere in der christlichen Kirche.	
homoit0003035	Bisexuelle Hochschulstudierende		Bisexuelle Personen, die eine Hochschule besuchen. Achtung: Das US-amerikanische College entspricht nicht exakt der Hochschule im deutschen Sprachraum, wird aber häufig als Hochschule übersetzt.	
homoit0002704	Bisexuelle Komiker:innen	Bisexuelle Comedians||Bisexuelle Comediennes	Bisexuelle Personen, die ihr Publikum durch Witze, Slapstick, Requisiten oder andere unterhaltsame Mittel zum Lachen bringen wollen.	
homoit0001589	Bisexuelle Comics	Bisexuellen-Comics	Werke, die aus sequentiellen Bildern bestehen, die oft von Text begleitet werden; Verwendung in Bezug auf Comics, die sich auf bisexuelle Charaktere oder Themen konzentrieren.	
homoit0000143	Bisexuelle Gemeinschaft	Bisexuelle Community	Gruppen von Personen, die die Erfahrung teilen, bisexuell zu sein.	
homoit0000144	Bisexuelle Gemeinschaftszentren		Räume, in denen sich Personen aus bisexuellen Gemeinschaften zu sozialen, edukativen, freizeitlichen oder organisierten Aktivitäten treffen.	
homoit0000145	Bisexuelle Paare		Partnerschaften, in denen beide Personen bisexuell sind.	
homoit0001833	Bisexuelle Kultur		Kulturelle Erfahrungen, die von Mitgliedern bisexueller Gemeinschaften geteilt werden, oder Produkte der bisexuellen Kultur (z. B. Kunst und Medien, die von und für bisexuelle Menschen geschaffen wurden, Aktivismus, der sich auf bisexuelle Themen konzentriert, Slang, der in bisexuellen Gemeinschaften häufig verwendet wird, usw.).	
homoit0000146	Bisexuelle Töchter		Töchter, die sich als bisexuell identifizieren.	
homoit0001869	Bisexuelle gehörlose Personen	Bisexuelle taube Personen||Bisexuelle Taube Personen||Gehörlose bisexuelle Personen	Bisexuelle Personen mit signifikantem oder vollständigem Hörverlust, die sich als gehörlos/nicht gehörlos, taub/nicht taub oder Deaf/nicht Deaf betrachten können.	
homoit0001857	Bisexuelle Personen mit Behinderung	Behinderte bisexuelle Personen||Bisexuelle mit Behinderung||Behinderte Bisexuelle||Behinderte Bi-Personen	Bisexuelle Personen mit Behinderung.	
homoit0000159	Bisexueller Dom	Bisexueller Dominus||Bisexuelle dominante Person||Bi-Dominus||Bi-Dom	Bisexuelle Personen (in der Regel Männer), die Teil der BDSM-Szene sind und die dominante Rolle in sexuellen Beziehungen mit einer Master/Sklav:in-Dynamik übernehmen.	
homoit0000148	Bisexuelle Domina	Bi-Domina	Frauen, die eine dominante Rolle in BDSM-Aktivitäten übernehmen; Verwendung für Dominas, die sich als bisexuell identifizieren.	
homoit0000149	Bisexuelles Drama	Bisexuelles Theaterstück||Bisexuelles Bühnenstück||Bi-Drama||Bi-Bühnenstück||Bi-Theaterstück	Belletristische Werke, die für die Aufführung geschrieben wurden; Verwednung in Bezug auf dramatische Werke, die sich auf bisexuelle Charaktere oder Themen konzentrieren.	
homoit0001720	Bisexuelle Beschäftigte	Bisexuelle Arbeitnehmer:innen	Beschäftigung oder Anstellung von bisexuellen Personen	
homoit0002609	Bisexuelle erotische Kunst	Erotische Bi-Kunst	Erotische Kunst von bisexuellen Künstler:innen, die bisexuelle Personen darstellen oder als wichtig innerhalb der bisexuellen Kultur angesehen werden.	
homoit0002548	Bisexuelle erotische Filme	Erotische Bi-Filme||Bisexuelle Erotikfilme||Bi-Erotikfiilme	Erotische Filme von bisexuellen Künstler:innen, die bisexuelle Personen darstellen oder als wichtig innerhalb der bisexuellen Kultur angesehen werden.	
homoit0001599	Bisexuelle erotische Literatur	Erotische Bi-Literatur||Erotische bisexuelle Literatur	Literarische Werke, die erotische oder sexuelle Elemente beinhalten; Verwendung in Bezug auf erotische Literatur, die sich auf bisexuelle Charaktere oder Themen fokussiert.	
homoit0000150	Bisexuelle Familien	Bi-Familien	Biologische, Adoptiv- oder Wahlfamilien, in denen sich eine oder mehrere Personen als bisexuell identifizieren.	
homoit0001567	Bisexuelle Fantasyliteratur	Bi-Fantasyliteratur	Genre, das Magie und andere übernatürliche Phänomene als primäres Element der Handlung, des Themas und/oder des Schauplatzes verwendet; Verwendung für Fantasyliteratur, die sich auf bisexuelle Figuren oder Themen konzentriert.	
homoit0002338	Bisexuelle Väter	Bi-Väter	Bisexuelle Personen, die Väter sind.	
homoit0000151	Bisexuelle Fiction	Bi-Fiction	Werke, in denen imaginäre Ereignisse oder Personen beschrieben werden; Verwendung in Bezug auf fiktionale Werke, die sich auf bisexuelle Charaktere oder Themen konzentrieren.	
homoit0002447	Bisexuelle Filme	Bi-Filme	Filme, die von bisexuellen Regisseur:innen geschaffen wurden, in denen bisexuelle Menschen dargestellt werden oder die in der bisexuellen Kultur als wichtig angesehen werden.	
homoit0000152	Bisexuelle junge Frauen		Junge Frauen (in der Regel unter 18 Jahre), die sich als bisexuell identifizieren.	
homoit0003429	Bisexuelle Graphic Novels	Bisexuelle Comics||Bi-Graphic-Novels||Bi-Comics	Werke, die aus sequentiellen Bildern bestehen, die oft von Text begleitet werden und im Allgemeinen eigenständige Geschichten enthalten; wird in Bezug auf Graphic Novels verwendet, die sich auf bisexuelle Figuren oder Themen konzentrieren.	
homoit0002263	Bisexuelle Geschichte	Bi-Geschichte	Vergangene Ereignisse oder Berichte aus der Vergangenheit, die bisexuelle Menschen betreffen, oder Menschen, die als bisexuell wahrgenommen werden könnten, wenn sie heute leben würden.	
homoit0001583	Bisexuelle Horror-Fiction	Bi-Horror-Fiction	Fiktionale Werke, die erschrecken, ängstigen oder abstoßen sollen; Verwendung in Bezug auf fiktionale Werke, die sich auf bisexuelle Charaktere oder Themen konzentrieren.	
homoit0000153	Bisexuelle Identität		Begriff, der verwendet wird, um die sexuelle Identität von Personen zu beschreiben, die sich romantisch und/oder sexuell zu Menschen mehr als eines Geschlechts hingezogen fühlen und den Begriff „bisexuell“ gegenüber Alternativen wie „pansexuell“, „polysexuell“ usw. bevorzugen.	
homoit0000147	Bisexuelle Informationszentren	Informationszentren für Bisexuelle||Anlaufstellen für Bisexuelle||Bi-Infocenter||Informationszentren für Bisexualität||Anlaufstellen für Bisexualität||Infocenter für Bisexualität	Einrichtungen, die bisexuellen Menschen Bildung, Unterstützung und Informationen über bisexuelle Themen und bisexuelle Gemeinschaften bieten.	
homoit0000156	Bisexuelle Bibliotheken	Bibliotheken für Bisexuelle||Bi-Bibliotheken	Bibliotheken, die in erster Linie Materialien zu bisexuellen Menschen und Themen oder für die Nutzung durch bisexuelle Menschen bereithalten.	
homoit0001605	Bisexuelle Literaturkritik	Bi-Literaturkritik	Das Studium, die Bewertung und die Interpretation literarischer Werke, die sich mit bisexuellen Charakteren oder Themen befassen; kann auch die Interpretation von Literatur durch die Linse und den Rahmen der bisexuellen Studien beinhalten.	
homoit0000157	Bisexuelle Literatur	Bi-Literatur	Schriftliche literarische Werke über Bisexualität, bisexuelle Figuren oder bisexuelle Themen.	
homoit0000160	Bisexuelle Männer	Männliche Bisexuelle	Männer, die sich als bisexuell identizieren.	
homoit0000161	Bisexuelle Mistresses		Bisexuelle Frauen, die Teil der BDSM-Szene sind und in sexuellen Beziehungen mit einer Mistress/Sklav:in-Dynamik die Rolle der Herrin übernehmen.	
homoit0002344	Bisexuelle Mütter	Bi-Mütter	Bisexuelle Personen, die Mütter sind.	
homoit0000162	Bisexuelle Bewegung	Bi-Bewegung||Bisexualitätsbewegung	Sammelbegriff für Aktivismus, der sich auf die Rechte bisexueller Menschen und die Probleme bisexueller Gemeinschaften konzentriert.	
homoit0000163	Bisexuelle Museen	Bi-Museen	Einrichtungen, die sich der Aufbewahrung, Ausstellung, Konservierung und Erhaltung von Materialien über bisexuelle Menschen und die bisexuelle Geschichte widmen.	
homoit0003162	Bisexuelle Musicals	Bi-Musicals	Musicals, die von bisexuellen Regisseur:innen geschaffen wurden, in denen bisexuelle Personen dargestellt werden oder die in der bisexuellen Kultur als wichtig angesehen werden.	
homoit0000164	Bisexuelle Muslim:innen	Muslimische Bisexuelle||Bisexuelle Personen muslimischen Glaubens	Bisexuelle Personen, die muslimischen Glaubens sind.	
homoit0001577	Bisexuelle Krimis und Detektivgeschichten	Bisexuelle Krimis und Detektivromane	Geschriebene literarische Werke über die Aufklärung von Verbrechen oder die Arbeit von Detektiv:innen; Verwendung in Bezug auf Mystery- und Detektivromane mit Schwerpunkt auf bisexuelle Charakteren und Themen.	
homoit0002661	Bisexuelle neurodivergente Personen	Neurodivergente bisexuelle Personen	Bisexuelle Menschen, deren Gehirn anders verarbeitet, lernt und/oder sich anders verhält als gesellschaftlich üblich. Einige dieser neurologischen Unterschiede können sich in Lernschwierigkeiten, medizinischen Störungen und anderen Erkrankungen äussern.	
homoit0000166	Bisexuelle Newsletter		Regelmässig erscheinende gedruckte oder digitale Publikationen, die von oder für bisexuelle Menschen erstellt werden, oft mit dem Ziel, Nachrichten und Informationen über bisexuelle Gemeinschaften und bisexuelle Themen zu verbreiten.	
homoit0000167	Bisexuelle Zeitungen		Fortlaufende gedruckte oder digitale Zeitungen über bisexuelle Menschen oder bisexuelle Themen (die in der Regel von bisexuellen Menschen oder bisexuellen Organisationen herausgegeben werden), die Nachrichten, Artikel, Kolumnen, Korrespondenz und Anzeigen enthalten.	
homoit0002888	Bisexuelle Opern		Opern, die von bisexuellen Regisseur:innen geschaffen wurden, bisexuelle Personen darstellen oder die in der bisexuellen Kultur als wichtig angesehen werden.	
homoit0000168	Bisexuelle Heid:innen	Bisexuelle heidnische Personen	Bisexuelle Menschen, die polytheistischen Religionen oder anderen Religionen ausserhalb der vorherrschenden Kultur angehören, die typischerweise die Naturverehrung und/oder das heilige Weibliche beinhalten, wie Wicca, Druidentum, Heidentum usw. Wird verwendet, um bisexuelle Personen zu beschreiben, die sich selbst als heidnisch bezeichnen.	
homoit0003517	Bisexuelle Maler:innen		Bisexuelle Personen, die beruflich oder als Hobby malen.	
homoit0000169	Bisexuelle Eltern	Bi-Eltern	Eltern, die bisexuell sind.	
