identifier	prefLabel	altLabel	description	historyNote
homoit0000539	Bögstudier	Gay studies	Akademiskt forskningsfält om bögar, bögidentitet och gemenskaper av bögar.	
homoit0000540	Bögar som överlevt hatbrott	Homosexuella män som överlevt hatbrott	Bögar som har upplevt och överlevt hatbrott. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000541	Bögar som överlevt våldtäkt	Homosexuella män som överlevt våldtäkt	Bögar som har upplevt och överlevt våldtäkt. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000542	Bögar som överlevt sexuella övergrepp	Homosexuella män som överlevt sexuella övergrepp	Bögar som har utsatts för och överlevt sexuella övergrepp. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000543	Bögar som är krigsöverlevare	Homosexuella män som är krigsöverlevare	Bögar som har upplevt och överlevt krig. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000544	Unga bögar	Unga homosexuella män	Bögar mellan barndom och vuxen ålder.	
homoit0000545	Bög-tv	Gay-TV	Tv-program med bögar eller teman som rör bögar.	
homoit0000546	Bögteater	Gay-teater||Homosexuell manlig teater	Scenkonstverk som fokuserar på homosexuella manliga karaktärer, gemenskaper eller frågor.	
homoit0000547	Bögteatergrupper	Gayteatergrupper||Homosexuella manliga teatergrupper	Teatergrupper bestående av bögar. Kan vara inriktade på att framföra verk skrivna av bögar eller som handlar om bögfrågor.	
homoit0000549	Fackföreningsgrupper för bögar	Fackliga grupper för bögar||Fackföreningsgrupper för homosexuella män	Organiserade grupper av homosexuella manliga arbetstagare som tillsammans fattar beslut om villkor som påverkar deras arbete.	
homoit0000550	Bögar som är offer för sexuella övergrepp	Homosexuella män som är offer för sexuella övergrepp||Bögar som utsatts för sexuella övergrepp||Homosexuella män som utsatts för sexuella övergrepp	Bögar som har utsatts för sexuella övergrepp och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000551	Bögar som är hatbrottsoffer	Bögar som är offer för hatbrott||Homosexuella manliga hatbrottsoffer	Bögar som har utsatts för hatbrott och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000552	Bögar som är våldtäktsoffer	Homosexuella manliga våldtäktsoffer	Bögar som har utsatts för våldtäkt och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000553	Bögar som är krigsoffer	Homosexuella män som är krigsoffer	Bögar som har upplevt krig och som kan ha överlevt eller inte. Följ individens preferens för att använda ”offer” eller ”överlevare” när det är möjligt.	
homoit0000554	Bögars rättigheter som brottsoffer	Homosexuella mäns rättigheter som brottsoffer	Bögars juridiska rättigheter som brottsoffer att få information, närvara och komma till tals inom rättsväsendet efter att ha utsatts för brott, olycka eller annan händelse som orsakat skada.	
homoit0000555	Vita bögar		Bögar som är vita.	
homoit0000556	Lesbiska		Personer som identifierar sig som lesbiska och tillhör lesbiska gemenskaper. Termen används framför allt för att beskriva kvinnor som uteslutande eller huvudsakligen är romantiskt och/eller sexuellt attraherade av andra kvinnor. Alla som identifierar sig som lesbiska är dock inte kvinnor.	
homoit0000557	Gay ungdomslitteratur	Ungdomslitteratur med unga bögar som karaktärer och/eller tema	Litterära verk för läsare mellan 12 och 18 år, även kallat YA. Används för ungdomslitteratur med fokus på bögar eller pojkar som karaktärer eller teman.	
homoit0000558	Hbtq+-kvarter	Gaykvarter	Stadsdelar eller områden i städer som är (ofta informellt) sociala och/eller bostadsmässiga centra för hbtq+-personer och gemenskaper.	
homoit0000559	Gaydar		Term som beskriver en persons intuitiva förmåga att identifiera andras sexuella läggning.	
homoit0000560	Kön		Ett socialt konstruerat system som ger mening åt maskulinitet och femininitet, och som fördelar makt och möjligheter ojämlikt utifrån kulturella tolkningar av kön. Som en del av den personliga identiteten utvecklas kön genom samspelet mellan sociala roller och förväntningar, individens respons på dessa förväntningar, kroppens fysiologi och den inre känslan av jaget. Kön är kulturellt specifikt, vilket innebär att olika kulturer har olika uppfattningar om vad kön innebär och hur många kön som bör erkännas.	
homoit0000561	Könsbekräftande kirugi		Olika typer av kirurgiska ingrepp som genomförs för att bekräfta en persons könsidentitet. Används oftast för att beskriva ingrepp som transpersoner genomgår, men kan även avse vissa ingrepp hos cispersoner och intersexpersoner.	
homoit0000562	Genderbending		Praktiken att bryta mot eller ”böja” förväntade könsroller, ofta genom att anta eller överdriva stereotypiskt feminina eller maskulina drag för att avslöja dessa som sociala konstruktioner. Liknar drag, men drag är ofta förknippat med scenkonst, medan genderbending vanligen förekommer i vardagen.	
homoit0000563	Tvåkönsnormen	Könsbinaritet	Kulturella föreställningar om kön som två tydliga och motsatta kategorier, vanligtvis man och kvinna eller maskulint och feminint.	
homoit0000564	Gender blending		Könsuttryck som innebär att man blandar klädstil och beteenden förknippade med olika kön. Används inte för att beskriva identiteter som är genderqueer eller ickebinära.	
homoit0000565	Tvåkönsnorm	Genderism	En systematisk föreställning om att det endast finns två kön (man och kvinna) och att individer måste leva enligt det kön de tilldelades vid eller kort efter födseln.	
homoit0000566	Könsmångfald	Könsdiversitet	En samlingsterm som omfattar en rad olika könsidentiteter.	
homoit0000567	Könsdysfori		En psykologisk diagnos (som ersätter den föråldrade och stigmatiserande ”könsidentitetsstörning”) som beskriver den obehagskänsla eller otillfredsställelse en individ upplever på grund av att könsidentiteten inte stämmer överens med det tilldelade könet, könsuttrycket och/eller hur omgivningen uppfattar könet. Termen används också informellt av personer för att beskriva det obehag och den stress som uppstår i detta glapp. Även om könsdysfori ofta kopplas till transpersoner, kan personer med olika könsidentiteter uppleva könsdysfori om de inte känner att kroppen eller könsuttrycket stämmer överens med deras identitet.	
homoit0000568	Könsuttryck		Term för hur en person uttrycker sin könsidentitet genom utseende och beteenden, inklusive gester, rörelsemönster, klädstil och kroppsvård.	
homoit0000569	Genderfluid-identitet		En könsidentitet där en individs kön varierar över tid och i olika sammanhang. Vissa genderfluid-personer kan identifiera sig med flera kön samtidigt.	
homoit0000570	Genderfluid-personer		Personer som identifierar sig med olika kön vid olika tidpunkter, inklusive flera kön samtidigt eller inget kön alls. Används endast för att beskriva personer som själva identifierar sig som genderfluid.	
homoit0000571	Könsidentitet		En persons erfarenhet av att ha ett visst kön, vilket kan – men inte måste – överensstämma med det kön eller den könstillhörighet som tilldelades vid födseln.	
homoit0000572	Könsidentitetsstörning		En föråldrad psykologisk diagnos som medikaliserade transidentiteter och transpraktiker. Bör endast användas i historiska sammanhang.	
homoit0000573	Könsmarkörer		Markörer som används för att ange en persons kön i officiella handlingar, såsom pass, födelseattester och körkort. Olika jurisdiktioner skiljer sig avsevärt åt när det gäller antalet och typerna av könsmarkörer som tillåts i officiella handlingar.	
homoit0000574	Könsöverskridande personer		Personer som identifierar sig utanför, bryter mot eller inte följer könsroller eller förväntningar i en viss kultur. Används endast för att beskriva personer som själva identifierar sig som könsöverskridande. Ska inte användas för att beskriva cispersoner som klär sig eller beter sig på sätt som inte följer könsnormer.	
homoit0000575	Könsförhållanden		Rättigheter, ansvar och relationer som, inom en viss kultur, ges till personer eller grupper med ett kön av personer eller grupper med ett annat kön.	
homoit0000576	Könsväxlingar		En medietrop (vanligt i fanfiction och fanart) där en eller flera karaktärer byter binärt kön (t.ex. att en ciskönad man förvandlas till en ciskönad kvinna), ofta tillfälligt.	
homoit0000577	Könsroller		Socialt definierade regler eller normer för könskodade beteenden. Vissa hbtq+-personer identifierar sig med könsroller som ligger utanför könsbinariteten (t.ex. butch, femme, twink, björn). Använd termen ”Stereotypa könsroller” för att beskriva allmänt spridda men förenklade eller kränkande föreställningar om könsroller.	
homoit0000578	Könssegregation		Fysisk, juridisk, kulturell eller diskursiv åtskillnad av personer utifrån deras kön.	
homoit0000579	Genusvetenskap	Genusstudier	Tvärvetenskapligt akademiskt område med fokus på studier och analyser av genus i en viss kultur samt hur genus framställs i medier och populärkultur.	
homoit0000580	Könsbaserat folkmord	Gendercide	Systematiskt dödande av personer av ett visst kön, enbart på grund av deras kön.	
homoit0000581	Genderfuck		En form av könsuttryck som syftar till att utmana könsbinaritet och könsroller genom att blanda och störa (eller ”fucka med”) traditionellt maskulina och feminina uttryck. Används oftast för att beskriva könspresentation och praktik, men vissa identifierar sig även som ”genderfuck” eller ”genderfucker”. Används endast för att beskriva personer och praktiker hos personer som själva identifierar sig med begreppet.	
homoit0000582	Genderqueer-personer		Personer som identifierar sig som genderqueer – ett paraplybegrepp för queera eller icke-normativa könsidentiteter och könsuttryck.	
homoit0000583	Biologiskt föräldraskap		Föräldraskap såsom det upplevs av föräldrar som fört vidare sitt genetiska material till barnet eller barnen.	
homoit0000584	Underlivskirurgi (transpersoner)		Term term för könsbekräftande kirurgiska ingrepp av genitalier och/eller reproduktionsorgan.	
homoit0000585	Könsorgan		Allmän term för erogena och/eller reproduktiva organ (t.ex. vagina, klitoris, penis).	
homoit0000587	Bärande föräldraskap		Föräldraskap såsom det upplevs av en person vars livmoder användes för att bära och utveckla ett embryo till en bebis.	
homoit0000588	Få ligga		Slangterm för att ha sex, vanligtvis med en annan person.	
homoit0000589	Komma		Slangterm för att uppleva sexuell njutning, ofta med syftning på orgasm.	
homoit0000590	Flickor	Tjejer	Barn eller ungdomar (vanligtvis under 18 år) som identifierar sig som flickor.	
homoit0000591	Flickors vänskap		Relationer baserade på tillit och tillgivenhet mellan två eller flera flickor.	
homoit0000592	Tilldelat namn	Förnamn||Födelsenamn	Personnamn som ges till en individ vid födseln, vanligtvis av föräldrarna. Kallas ibland ”födelsenamn” eller, i kulturer där förnamnet kommer före efternamnet, ”förnamn”.	
homoit0000593	Oralsex	Munsex	Sexuella aktiviteter som utförs med munnen.	
homoit0000594	Hbt		Akronym som används för att beskriva homosexuella, bisexuella och transpersoner som grupp.	
homoit0000595	Glory hole		Hål genom väggar eller avskärmningar, t.ex. i offentliga toalettbås, som möjliggör att personer kan utföra eller observera sexuella handlingar, ofta anonymt. Förknippas ofta med bögkultur på grund av glory holes historiska och pågående användning av icke-öppna bögar som ett sätt att ha oral- eller analsex utan risk för identifiering eller gripande.	
